date,user_id,text,url,renderedContent,user_name,user_followers,replyCount,retweet-count,likeCount,quoteCount,lang,conversationId,outlinks,source,is_retweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,user_location,hashtags,cashtags,mentionedUsers.1,outlinks.1,tcooutlinks,sourceLabel,Sarcasm,Sentiment,Polarity
2022-06-01 23:24:24+00:00,1532141038487228416,@ItsJilllll @andysignore @realamberheard @PopcornedPlanet Amber is like pinnochio with gigantic nose disease.,https://twitter.com/Mysterious4J/status/1532141038487228416,@ItsJilllll @andysignore @realamberheard @PopcornedPlanet Amber is like pinnochio with gigantic nose disease.,Mysterious4J,4,0,0,2,0,en,1532089128258519041,,,,,1.532089706682278e+18,https://twitter.com/ItsJilllll,"[User(username='ItsJilllll', id=331621584, displayname='Jill', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='andysignore', id=38678666, displayname='Andy Signore', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PopcornedPlanet', id=1038139720394571776, displayname='Popcorned Planet', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='ItsJilllll', id=331621584, displayname='Jill', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='andysignore', id=38678666, displayname='Andy Signore', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PopcornedPlanet', id=1038139720394571776, displayname='Popcorned Planet', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,0,0.39301443
2022-06-01 23:24:23+00:00,1532141037937999876,In her own words amber said no one will believe I abused you because your a man…. And your proving her right https://t.co/eNYmHo8icG,https://twitter.com/Mr0neAndOnly/status/1532141037937999876,In her own words amber said no one will believe I abused you because your a man…. And your proving her right twitter.com/revjacquilewis…,Mr0neAndOnly,88,0,1,1,0,en,1532141037937999876,['https://twitter.com/revjacquilewis/status/1532090899420827653'],,,https://twitter.com/RevJacquiLewis/status/1532090899420827653,,,,,,,,,['https://twitter.com/revjacquilewis/status/1532090899420827653'],['https://t.co/eNYmHo8icG'],Twitter for iPhone,0,1,0.83735377
2022-06-01 23:24:23+00:00,1532141035513597953,"Buenas noches, si vais a bloquearme por creer esto adelante, yo nunca bloquearé a nadie por lo que piense de este caso aunque opine que Johnny Depp es un trozo mierda abusador que se merece lo peor y que es culpable de pegar y violar a Amber",https://twitter.com/SpinaSoul/status/1532141035513597953,"Buenas noches, si vais a bloquearme por creer esto adelante, yo nunca bloquearé a nadie por lo que piense de este caso aunque opine que Johnny Depp es un trozo mierda abusador que se merece lo peor y que es culpable de pegar y violar a Amber",SpinaSoul,1377,2,0,0,0,es,1532141019642355717,,,,,1.5321410336010895e+18,https://twitter.com/SpinaSoul,,,,,,,,,Twitter for Android,0,0,0.009905189
2022-06-01 23:24:22+00:00,1532141033601089536,"Hoy es un hombre ganando un juicio contra defamación, mañana ya veremos
Esto es algo positivo, todo el daño que ha salido de aquí es consecuencia del comportamiento de Amber de mentir, no de Johnny por perseguir la verdad",https://twitter.com/SpinaSoul/status/1532141033601089536,"Hoy es un hombre ganando un juicio contra defamación, mañana ya veremos
Esto es algo positivo, todo el daño que ha salido de aquí es consecuencia del comportamiento de Amber de mentir, no de Johnny por perseguir la verdad",SpinaSoul,1377,1,0,0,0,es,1532141019642355717,,,,,1.5321410323301704e+18,https://twitter.com/SpinaSoul,,,,,,,,,Twitter for Android,0,0,0.46765405
2022-06-01 23:24:22+00:00,1532141033001144322,"@RollingStone survivors? paid survivors? lol anyone on the internet can come forward as ""survivors"" like amber did 😂",https://twitter.com/jiejiethestan/status/1532141033001144322,"@RollingStone survivors? paid survivors? lol anyone on the internet can come forward as ""survivors"" like amber did 😂",jiejiethestan,0,0,1,4,0,en,1532124447431446530,,,,,1.5321244474314465e+18,https://twitter.com/RollingStone,"[User(username='RollingStone', id=14780915, displayname='Rolling Stone', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='RollingStone', id=14780915, displayname='Rolling Stone', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,1,0.9991307
2022-06-01 23:24:22+00:00,1532141032179113985,"@Shameful_Shem It is Amber Heard not Amber Rose, typical of 30+ people",https://twitter.com/Mo__billions/status/1532141032179113985,"@Shameful_Shem It is Amber Heard not Amber Rose, typical of 30+ people",Mo__billions,2356,1,0,1,0,en,1532138300965900289,,,,,1.5321383009659003e+18,https://twitter.com/Shameful_Shem,"[User(username='Shameful_Shem', id=1107016849273901057, displayname='ShamefulShem', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='Shameful_Shem', id=1107016849273901057, displayname='ShamefulShem', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,0,0.021131426
2022-06-01 23:24:22+00:00,1532141031793246211,@realamberheard ka fia 💩 a i ou 👄,https://twitter.com/AAAfele90/status/1532141031793246211,@realamberheard ka fia 💩 a i ou 👄,AAAfele90,2,0,0,0,0,ht,1532141031793246211,,,,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,0,0.0005851984
2022-06-01 23:24:21+00:00,1532141027712188417,Oigan y que sigue en el tema del juicio? cuando podemos ver que pague Amber?,https://twitter.com/Ros4l1nd4/status/1532141027712188417,Oigan y que sigue en el tema del juicio? cuando podemos ver que pague Amber?,Ros4l1nd4,77,0,0,0,0,es,1532141027712188417,,,,,,,,,,,,,,,Twitter Web App,0,0,0.07081565
2022-06-01 23:24:21+00:00,1532141027359965186,@realamberheard  how dare you go on twitter make yourself look Even more stupid?😂 fire your PR team they doing you dirty and don’t cry now that you got caught lying lol where is the evidence? You ain’t got any stupid,https://twitter.com/sky_aguirre/status/1532141027359965186,@realamberheard  how dare you go on twitter make yourself look Even more stupid?😂 fire your PR team they doing you dirty and don’t cry now that you got caught lying lol where is the evidence? You ain’t got any stupid,sky_aguirre,89,0,0,0,0,en,1532141027359965186,,,,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,0,0.30709982
2022-06-01 23:24:20+00:00,1532141022356164608,"Si tienes problemas con alguien le denuncias con lo que tienes no con lo que te inventes para que suene más grave de lo que es y si mientes te disculpas, punto
Amber no se merece amenazas de muerte pero el hate que promovió a Johnny ha vuelto para morderle el culo",https://twitter.com/SpinaSoul/status/1532141022356164608,"Si tienes problemas con alguien le denuncias con lo que tienes no con lo que te inventes para que suene más grave de lo que es y si mientes te disculpas, punto
Amber no se merece amenazas de muerte pero el hate que promovió a Johnny ha vuelto para morderle el culo",SpinaSoul,1377,1,0,1,0,es,1532141019642355717,,,,,1.532141021123031e+18,https://twitter.com/SpinaSoul,,,,,,,,,Twitter for Android,0,0,0.10641733
2022-06-01 23:24:15+00:00,1532141000659030018,Chocada que a Amber Heard ainda tem fãs kkkkkkkk,https://twitter.com/rteixeira29/status/1532141000659030018,Chocada que a Amber Heard ainda tem fãs kkkkkkkk,rteixeira29,3,0,0,0,0,pt,1532141000659030018,,,,,,,,,,,,,,,Twitter for Android,0,1,0.55875856
2022-06-01 23:24:14+00:00,1532141000096882694,"I knew that @Johnnydepp__ll would've won, cause he is innocent &amp; a victim. He deserves to win the case, because @realamberheard was telling not only a incorrigible lie to the court, but she underestimated the power of the jury and the fact that Johnny Depp is loved by the public. https://t.co/symcEH7gwH",https://twitter.com/VondreRose/status/1532141000096882694,"I knew that @Johnnydepp__ll would've won, cause he is innocent &amp; a victim. He deserves to win the case, because @realamberheard was telling not only a incorrigible lie to the court, but she underestimated the power of the jury and the fact that Johnny Depp is loved by the public. twitter.com/FoxNews/status…",VondreRose,37,0,0,0,0,en,1532141000096882694,['https://twitter.com/FoxNews/status/1532113579507318786'],,,https://twitter.com/FoxNews/status/1532113579507318786,,,"[User(username='Johnnydepp__ll', id=1252480754048786436, displayname='Johnny Depp', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Coordinates(longitude=-78.3688776, latitude=17.7057855)","Place(fullName='Jamaica', name='Jamaica', type='country', country='Jamaica', countryCode='JM')",,,"[User(username='Johnnydepp__ll', id=1252480754048786436, displayname='Johnny Depp', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",['https://twitter.com/FoxNews/status/1532113579507318786'],['https://t.co/symcEH7gwH'],Twitter Web App,0,0,0.0007711947
2022-06-01 23:24:14+00:00,1532140998100254720,Now that its all over can they please bring back Johnny to Fantastic Beast? Also i hope Amber gets Psychological intervention. She needs it badly.,https://twitter.com/itsjeanille/status/1532140998100254720,Now that its all over can they please bring back Johnny to Fantastic Beast? Also i hope Amber gets Psychological intervention. She needs it badly.,itsjeanille,544,0,0,2,0,en,1532133518897078273,,,,,1.5321335188970783e+18,https://twitter.com/itsjeanille,,,,,,,,,Twitter for iPad,0,1,0.74855936
2022-06-01 23:24:14+00:00,1532140998045929472,The amber heard &amp; Johnny depp metaphors/bars we finna get finna be crazy,https://twitter.com/LocaLgnd_/status/1532140998045929472,The amber heard &amp; Johnny depp metaphors/bars we finna get finna be crazy,LocaLgnd_,1780,0,0,1,0,en,1532140998045929472,,,,,,,,,,,,,,,Twitter for iPhone,0,1,0.68602216
2022-06-01 23:24:14+00:00,1532140997102141441,"For them Amber Heard stans, y’all dumb asf too",https://twitter.com/triilljay/status/1532140997102141441,"For them Amber Heard stans, y’all dumb asf too",triilljay,502,0,0,4,0,en,1532140997102141441,,,,,,,,,,,,,,,Twitter for iPhone,0,1,0.99961805
